trial,worker,mode,sample,window,cpu,memory
2,1,satcap,78,3,0.239,0.740234375
2,1,satcap,79,3,0.08,0.740234375
2,3,satcap,0,0,0.038,0.23404947916666666
2,3,satcap,1,0,0.11800000000000001,0.22371419270833334
2,3,satcap,2,0,0.11599999999999999,0.2529296875
2,3,satcap,3,0,0.07400000000000001,0.20198567708333334
2,3,satcap,4,0,0.075,0.4363606770833333
2,3,satcap,5,0,0.157,0.454345703125
2,3,satcap,6,0,0.313,0.4561360677083333
2,3,satcap,7,0,0.159,0.23982747395833334
2,3,satcap,8,0,0.308,0.4481608072916667
2,3,satcap,9,0,0.08,0.4481608072916667
2,3,satcap,10,0,0.078,0.4481608072916667
2,3,satcap,11,0,0.07400000000000001,0.656494140625
2,3,satcap,12,0,0.079,0.656494140625
2,3,satcap,13,0,0.039,0.656494140625
2,3,satcap,14,0,0.08,0.656494140625
2,3,satcap,15,0,0.0,0.656494140625
2,3,satcap,16,0,0.08,0.656494140625
2,3,satcap,17,0,0.04,0.656494140625
2,3,satcap,18,0,0.04,0.656494140625
2,3,satcap,19,0,0.039,0.656494140625
2,3,satcap,20,1,0.035,0.6705729166666666
2,3,satcap,21,1,0.039,0.29150390625
2,3,satcap,22,1,0.039,0.22420247395833334
2,3,satcap,23,1,0.0,0.429931640625
2,3,satcap,24,1,0.04,0.429931640625
2,3,satcap,25,1,0.23600000000000002,0.6981608072916666
2,3,satcap,26,1,0.27399999999999997,0.4315592447916667
2,3,satcap,27,1,0.29,0.710205078125
2,3,satcap,28,1,0.358,0.4315592447916667
2,3,satcap,29,1,0.312,0.5201009114583334
2,3,satcap,30,1,0.11900000000000001,0.741455078125
2,3,satcap,31,1,0.04,0.741455078125
2,3,satcap,32,1,0.08,0.741455078125
2,3,satcap,33,1,0.12,0.7440592447916666
2,3,satcap,34,1,0.12,0.7440592447916666
2,3,satcap,35,1,0.11900000000000001,0.7440592447916666
2,3,satcap,36,1,0.12,0.7440592447916666
2,3,satcap,37,1,0.08,0.7440592447916666
2,3,satcap,38,1,0.159,0.7440592447916666
2,3,satcap,39,1,0.12,0.7440592447916666
2,3,satcap,40,2,0.157,0.7440592447916666
2,3,satcap,41,2,0.08,0.7440592447916666
2,3,satcap,42,2,0.11,0.7440592447916666
2,3,satcap,43,2,0.08,0.7440592447916666
2,3,satcap,44,2,0.08,0.7440592447916666
2,3,satcap,45,2,0.12,0.7440592447916666
2,3,satcap,46,2,0.04,0.7440592447916666
2,3,satcap,47,2,0.039,0.7440592447916666
2,3,satcap,48,2,0.04,0.7440592447916666
2,3,satcap,49,2,0.04,0.7440592447916666
2,3,satcap,50,2,0.039,0.7440592447916666
2,3,satcap,51,2,0.04,0.7440592447916666
2,3,satcap,52,2,0.04,0.7440592447916666
2,3,satcap,53,2,0.0,0.7440592447916666
2,3,satcap,54,2,0.04,0.7440592447916666
2,3,satcap,55,2,0.04,0.7440592447916666
2,3,satcap,56,2,0.04,0.7440592447916666
2,3,satcap,57,2,0.04,0.7440592447916666
2,3,satcap,58,2,0.08,0.7440592447916666
2,3,satcap,59,2,0.11800000000000001,0.7440592447916666
2,3,satcap,60,3,0.039,0.7466634114583334
2,3,satcap,61,3,0.147,0.3384602864583333
2,3,satcap,62,3,0.11800000000000001,0.24153645833333334
2,3,satcap,63,3,0.155,0.5123697916666666
2,3,satcap,64,3,0.39899999999999997,0.5123697916666666
2,3,satcap,65,3,0.19899999999999998,0.5123697916666666
2,3,satcap,66,3,0.158,0.666015625
2,3,satcap,67,3,0.12,0.666015625
2,3,satcap,68,3,0.19899999999999998,0.666015625
2,3,satcap,69,3,0.198,0.666015625
2,3,satcap,70,3,0.12,0.666015625
2,3,satcap,71,3,0.11900000000000001,0.7936197916666666
2,3,satcap,72,3,0.12,0.7936197916666666
2,3,satcap,73,3,0.159,0.7936197916666666
2,3,satcap,74,3,0.08,0.7936197916666666
2,3,satcap,75,3,0.08,0.7936197916666666
2,3,satcap,76,3,0.0,0.7936197916666666
2,3,satcap,77,3,0.12,0.7936197916666666
2,3,satcap,78,3,0.04,0.7936197916666666
2,3,satcap,79,3,0.08,0.7936197916666666
2,0,satcap,0,0,0.038,0.24674479166666666
2,0,satcap,1,0,0.19399999999999998,0.22347005208333334
2,0,satcap,2,0,0.0,0.23860677083333334
2,0,satcap,3,0,0.19399999999999998,0.4703776041666667
2,0,satcap,4,0,0.079,0.23868815104166666
2,0,satcap,5,0,0.158,0.3975423177083333
2,0,satcap,6,0,0.11699999999999999,0.6136881510416666
2,0,satcap,7,0,0.15,0.6136881510416666
2,0,satcap,8,0,0.159,0.6136881510416666
2,0,satcap,9,0,0.159,0.642333984375
2,0,satcap,10,0,0.16,0.642333984375
2,0,satcap,11,0,0.12,0.642333984375
2,0,satcap,12,0,0.12,0.642333984375
2,0,satcap,13,0,0.12,0.642333984375
2,0,satcap,14,0,0.12,0.642333984375
2,0,satcap,15,0,0.08,0.642333984375
2,0,satcap,16,0,0.12,0.642333984375
2,0,satcap,17,0,0.04,0.642333984375
2,0,satcap,18,0,0.08,0.642333984375
2,0,satcap,19,0,0.26,0.7910970052083334
2,0,satcap,20,1,0.111,0.2759602864583333
2,0,satcap,21,1,0.039,0.27978515625
2,0,satcap,22,1,0.039,0.279052734375
2,0,satcap,23,1,0.039,0.289794921875
2,0,satcap,24,1,0.04,0.22208658854166666
2,0,satcap,25,1,0.248,1.0
2,0,satcap,26,1,0.297,1.0
2,0,satcap,27,1,0.35200000000000004,1.0
2,0,satcap,28,1,0.26,1.0
2,0,satcap,29,1,0.355,1.0
2,0,satcap,30,1,0.11900000000000001,0.23331705729166666
2,0,satcap,31,1,0.079,0.4442545572916667
2,0,satcap,32,1,0.08,0.4442545572916667
2,0,satcap,33,1,0.159,0.4442545572916667
2,0,satcap,34,1,0.381,1.0
2,0,satcap,35,1,0.156,0.4451497395833333
2,0,satcap,36,1,0.11800000000000001,0.47119140625
2,0,satcap,37,1,0.158,0.7003580729166666
2,0,satcap,38,1,0.12,0.7003580729166666
2,0,satcap,39,1,0.16,0.7003580729166666
2,0,satcap,40,2,0.156,0.7003580729166666
2,0,satcap,41,2,0.12,0.7003580729166666
2,0,satcap,42,2,0.158,0.7003580729166666
2,0,satcap,43,2,0.4,0.8670247395833334
2,0,satcap,44,2,0.158,0.251953125
2,0,satcap,45,2,0.154,0.486328125
2,0,satcap,46,2,0.08,0.486328125
2,0,satcap,47,2,0.08,0.486328125
2,0,satcap,48,2,0.12,0.486328125
2,0,satcap,49,2,0.04,0.486328125
2,0,satcap,50,2,0.079,0.6790364583333334
2,0,satcap,51,2,0.0,0.6790364583333334
2,0,satcap,52,2,0.08,0.6790364583333334
2,0,satcap,53,2,0.0,0.6790364583333334
2,0,satcap,54,2,0.04,0.6790364583333334
2,0,satcap,55,2,0.0,0.6790364583333334
2,0,satcap,56,2,0.04,0.6790364583333334
2,0,satcap,57,2,0.071,0.3241373697916667
2,0,satcap,58,2,0.0,0.268798828125
2,0,satcap,59,2,0.04,0.4849446614583333
2,0,satcap,60,3,0.078,0.745361328125
2,0,satcap,61,3,0.079,0.745361328125
2,0,satcap,62,3,0.08,0.745361328125
2,0,satcap,63,3,0.037000000000000005,0.745361328125
2,0,satcap,64,3,0.12,0.745361328125
2,0,satcap,65,3,0.04,0.745361328125
2,0,satcap,66,3,0.157,0.745361328125
2,0,satcap,67,3,0.08,0.745361328125
2,0,satcap,68,3,0.12,0.745361328125
2,0,satcap,69,3,0.08,0.745361328125
2,0,satcap,70,3,0.16,0.745361328125
2,0,satcap,71,3,0.12,0.745361328125
2,0,satcap,72,3,0.16,0.745361328125
2,0,satcap,73,3,0.12,0.745361328125
2,0,satcap,74,3,0.16,0.745361328125
2,0,satcap,75,3,0.12,0.745361328125
2,0,satcap,76,3,0.12,0.745361328125
2,0,satcap,77,3,0.27699999999999997,0.80029296875
2,0,satcap,78,3,0.077,0.24519856770833334
2,0,satcap,79,3,0.11900000000000001,0.4561360677083333
2,2,satcap,0,0,0.037000000000000005,0.24674479166666666
2,2,satcap,1,0,0.158,0.19873046875
2,2,satcap,2,0,0.079,0.2538248697916667
2,2,satcap,3,0,0.105,0.280517578125
2,2,satcap,4,0,0.154,0.24568684895833334
2,2,satcap,5,0,0.11599999999999999,0.451416015625
2,2,satcap,6,0,0.036000000000000004,0.6831868489583334
2,2,satcap,7,0,0.12,0.6831868489583334
2,2,satcap,8,0,0.08,0.6831868489583334
2,2,satcap,9,0,0.12,0.6831868489583334
2,2,satcap,10,0,0.08,0.6831868489583334
2,2,satcap,11,0,0.08,0.6831868489583334
2,2,satcap,12,0,0.08,0.6831868489583334
2,2,satcap,13,0,0.12,0.6831868489583334
2,2,satcap,14,0,0.08,0.6831868489583334
2,2,satcap,15,0,0.079,0.6831868489583334
2,2,satcap,16,0,0.04,0.6831868489583334
2,2,satcap,17,0,0.08,0.6831868489583334
2,2,satcap,18,0,0.04,0.6831868489583334
2,2,satcap,19,0,0.0,0.6831868489583334
2,2,satcap,20,1,0.038,0.6946614583333334
2,2,satcap,21,1,0.037000000000000005,0.6946614583333334
2,2,satcap,22,1,0.04,0.6946614583333334
2,2,satcap,23,1,0.039,0.6946614583333334
2,2,satcap,24,1,0.04,0.6946614583333334
2,2,satcap,25,1,0.223,0.8333333333333334
2,2,satcap,26,1,0.073,0.305908203125
2,2,satcap,27,1,0.039,0.2509765625
2,2,satcap,28,1,0.039,0.4827473958333333
2,2,satcap,29,1,0.12,0.4827473958333333
2,2,satcap,30,1,0.3,1.0
2,2,satcap,31,1,0.039,0.4851888020833333
2,2,satcap,32,1,0.078,0.4851888020833333
2,2,satcap,33,1,0.08,0.4851888020833333
2,2,satcap,34,1,0.12,0.4851888020833333
2,2,satcap,35,1,0.071,0.6805013020833334
2,2,satcap,36,1,0.158,0.6805013020833334
2,2,satcap,37,1,0.239,0.6805013020833334
2,2,satcap,38,1,0.158,0.6805013020833334
2,2,satcap,39,1,0.159,0.6805013020833334
2,2,satcap,40,2,0.077,0.6805013020833334
2,2,satcap,41,2,0.39799999999999996,0.807373046875
2,2,satcap,42,2,0.11800000000000001,0.271484375
2,2,satcap,43,2,0.079,0.4876302083333333
2,2,satcap,44,2,0.11800000000000001,0.7298177083333334
2,2,satcap,45,2,0.306,0.8197428385416666
2,2,satcap,46,2,0.33299999999999996,0.8814290364583334
2,2,satcap,47,2,0.322,0.8330891927083334
2,2,satcap,48,2,0.271,0.8072102864583334
2,2,satcap,49,2,0.371,0.8677571614583334
2,2,satcap,50,2,0.035,0.218994140625
2,2,satcap,51,2,0.04,0.422119140625
2,2,satcap,52,2,0.039,0.687744140625
2,2,satcap,53,2,0.039,0.687744140625
2,2,satcap,54,2,0.04,0.687744140625
2,2,satcap,55,2,0.04,0.6903483072916666
2,2,satcap,56,2,0.04,0.6903483072916666
2,2,satcap,57,2,0.0,0.6903483072916666
2,2,satcap,58,2,0.079,0.6903483072916666
2,2,satcap,59,2,0.0,0.6903483072916666
2,2,satcap,60,3,0.07200000000000001,0.734619140625
2,2,satcap,61,3,0.11900000000000001,0.734619140625
2,2,satcap,62,3,0.04,0.734619140625
2,2,satcap,63,3,0.159,0.734619140625
2,2,satcap,64,3,0.12,0.734619140625
2,2,satcap,65,3,0.159,0.734619140625
2,2,satcap,66,3,0.159,0.734619140625
2,2,satcap,67,3,0.159,0.734619140625
2,2,satcap,68,3,0.12,0.734619140625
2,2,satcap,69,3,0.159,0.734619140625
2,2,satcap,70,3,0.159,0.7762858072916666
2,2,satcap,71,3,0.159,0.7762858072916666
2,2,satcap,72,3,0.12,0.7762858072916666
2,2,satcap,73,3,0.159,0.20198567708333334
2,2,satcap,74,3,0.079,0.4571940104166667
2,2,satcap,75,3,0.11800000000000001,0.7097981770833334
2,2,satcap,76,3,0.04,0.7097981770833334
2,2,satcap,77,3,0.08,0.7097981770833334
2,2,satcap,78,3,0.079,0.7097981770833334
2,2,satcap,79,3,0.0,0.7097981770833334
